,Unnamed: 0.1,ANN_pred,ANN_accuracy,ANN_prob,y,kNN_pred,kNN_accuracy,kNN_prob,RF_pred,RF_accuracy,RF_prob,XGB_pred,XGB_accuracy,XGB_prob,LGBM_pred,LGBM_accuracy,LGBM_prob,SVC_pred,SVC_accuracy,SVC_prob,LSTM_price_accuracy,RNN_pred,RNN_accuracy,RNN_prob,LogReg_pred,LogReg_accuracy,LogReg_prob
171,171,0,0.4690181124880839,0.44430178,1,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5155008798391153,0,0.5214489990467112,0.49710554,1,0.5338417540514776,0.5148750358205123,1,0.5224022878932316,0.540903763420361,0.8303145853193518,1,0.5281220209723546,0.54876196,1,0.5176358436606292,0.557727682281247
172,172,0,0.4690181124880839,0.4382148,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4839632956912368,1,0.5214489990467112,0.50912064,1,0.5338417540514776,0.5049868168924613,1,0.5224022878932316,0.5337054960023581,0.8303145853193518,1,0.5281220209723546,0.55145997,1,0.5176358436606292,0.5244594402984205
173,173,0,0.4690181124880839,0.3300125,0,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5084366744366745,1,0.5214489990467112,0.52199626,1,0.5338417540514776,0.5140316705819024,1,0.5224022878932316,0.5403019901942605,0.8303145853193518,1,0.5281220209723546,0.5391869,1,0.5176358436606292,0.5612490622219023
174,174,0,0.4690181124880839,0.32629788,0,1,0.4880838894184938,1.0,1,0.5147759771210677,0.5285252672164437,1,0.5214489990467112,0.5014512,1,0.5338417540514776,0.5130261677608638,1,0.5224022878932316,0.5284523620593604,0.8303145853193518,1,0.5281220209723546,0.5408966,1,0.5176358436606292,0.5194617265448018
175,175,0,0.4690181124880839,0.31336337,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.520629062286183,1,0.5214489990467112,0.5047847,1,0.5338417540514776,0.5141632793411416,1,0.5224022878932316,0.5257286978224543,0.8303145853193518,1,0.5281220209723546,0.53870124,1,0.5176358436606292,0.5259654565592123
176,176,0,0.4690181124880839,0.35397187,0,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4845253684224271,1,0.5214489990467112,0.5112418,1,0.5338417540514776,0.5067209303096768,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.5449616,0,0.5176358436606292,0.4900066151748923
177,177,0,0.4690181124880839,0.33172262,0,0,0.4880838894184938,0.0,0,0.5147759771210677,0.465466516112027,1,0.5214489990467112,0.5304417,1,0.5338417540514776,0.5127867406476377,1,0.5224022878932316,0.5211064834620273,0.8303145853193518,1,0.5281220209723546,0.5383024,1,0.5176358436606292,0.55207083626661
178,178,0,0.4690181124880839,0.36877587,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4286023837273837,0,0.5214489990467112,0.49588895,0,0.5338417540514776,0.4980645671765502,1,0.5224022878932316,0.5097447307611813,0.8303145853193518,1,0.5281220209723546,0.53865284,1,0.5176358436606292,0.5311580540246649
179,179,0,0.4690181124880839,0.35080814,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4906103381912205,1,0.5214489990467112,0.5011032,0,0.5338417540514776,0.4980630172862475,0,0.5224022878932316,0.4906740865065485,0.8303145853193518,1,0.5281220209723546,0.53979266,0,0.5176358436606292,0.4870477411961088
180,180,0,0.4690181124880839,0.34394428,1,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5663266357825182,1,0.5214489990467112,0.50696415,1,0.5338417540514776,0.5002786977475949,0,0.5224022878932316,0.4785078726887055,0.8303145853193518,1,0.5281220209723546,0.54371643,0,0.5176358436606292,0.473055485472229
181,181,0,0.4690181124880839,0.3405515,0,0,0.4880838894184938,0.0,1,0.5147759771210677,0.6042706313294547,1,0.5214489990467112,0.53409505,1,0.5338417540514776,0.5134649477400259,0,0.5224022878932316,0.4739091079710066,0.8303145853193518,1,0.5281220209723546,0.5442674,0,0.5176358436606292,0.4837310440308879
182,182,0,0.4690181124880839,0.36736843,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4242281240001828,0,0.5214489990467112,0.47502634,0,0.5338417540514776,0.4918596591440583,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.53917944,1,0.5176358436606292,0.5332218335884689
183,183,0,0.4690181124880839,0.37333465,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4727908102819094,0,0.5214489990467112,0.4990391,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.4728016005633456,0.8303145853193518,1,0.5281220209723546,0.5420314,0,0.5176358436606292,0.4871156989316811
184,184,0,0.4690181124880839,0.35448343,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4512994162700044,0,0.5214489990467112,0.46055117,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.4552246972961735,0.8303145853193518,1,0.5281220209723546,0.546106,0,0.5176358436606292,0.45841721241703554
185,185,0,0.4690181124880839,0.36250108,0,1,0.4880838894184938,1.0,1,0.5147759771210677,0.5454720491926373,0,0.5214489990467112,0.48979726,0,0.5338417540514776,0.4915496945468477,0,0.5224022878932316,0.4540510046800888,0.8303145853193518,1,0.5281220209723546,0.5463486,0,0.5176358436606292,0.46456457543925944
186,186,0,0.4690181124880839,0.3744445,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.5072108104313989,1,0.5214489990467112,0.5258227,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.4830184392383004,0.8303145853193518,1,0.5281220209723546,0.5394901,1,0.5176358436606292,0.5304529125068278
187,187,0,0.4690181124880839,0.38714242,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.338443324649207,0,0.5214489990467112,0.45173448,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.4736620074351838,0.8303145853193518,1,0.5281220209723546,0.54449975,0,0.5176358436606292,0.4809303587986694
188,188,0,0.4690181124880839,0.3425272,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4209473524841172,0,0.5214489990467112,0.49141884,0,0.5338417540514776,0.4904540478835072,0,0.5224022878932316,0.4618440449796206,0.8303145853193518,1,0.5281220209723546,0.51595885,0,0.5176358436606292,0.46420411815528156
189,189,0,0.4690181124880839,0.3425387,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5349916749916749,1,0.5214489990467112,0.5596626,0,0.5338417540514776,0.4916492620325018,0,0.5224022878932316,0.4644875915008079,0.8303145853193518,1,0.5281220209723546,0.4942058,0,0.5176358436606292,0.47162688976567096
190,190,0,0.4690181124880839,0.36819163,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5632877071758651,0,0.5214489990467112,0.48736975,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.5439277,1,0.5176358436606292,0.534289496016651
191,191,0,0.4690181124880839,0.36532828,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4866848100729679,0,0.5214489990467112,0.4713264,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.5421471,1,0.5176358436606292,0.5149002447937456
192,192,0,0.4690181124880839,0.36234468,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4036464417935005,0,0.5214489990467112,0.46382678,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.4938039893642033,0.8303145853193518,1,0.5281220209723546,0.5403405,1,0.5176358436606292,0.505558741121183
193,193,0,0.4690181124880839,0.36644053,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.610931277056277,1,0.5214489990467112,0.70806867,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.4854779373696857,0.8303145853193518,1,0.5281220209723546,0.53940904,1,0.5176358436606292,0.5059845227816833
194,194,0,0.4690181124880839,0.37644073,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.639949148074148,1,0.5214489990467112,0.72335446,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.4838471155291509,0.8303145853193518,1,0.5281220209723546,0.53968537,0,0.5176358436606292,0.49656713965786337
195,195,0,0.4690181124880839,0.3599105,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.6081262813983401,1,0.5214489990467112,0.7065894,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.4874378596065152,0.8303145853193518,1,0.5281220209723546,0.5390427,0,0.5176358436606292,0.49632809791123733
196,196,0,0.4690181124880839,0.3637738,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.645903305028305,1,0.5214489990467112,0.7494762,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.486887517503043,0.8303145853193518,1,0.5281220209723546,0.5388387,1,0.5176358436606292,0.5046280006050652
197,197,0,0.4690181124880839,0.37340564,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.6044295288045286,1,0.5214489990467112,0.72071093,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.491798436371011,0.8303145853193518,1,0.5281220209723546,0.53886616,1,0.5176358436606292,0.5107240608287489
198,198,0,0.4690181124880839,0.36696905,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.6484757048507048,1,0.5214489990467112,0.7494762,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.4937149396038063,0.8303145853193518,1,0.5281220209723546,0.5388259,1,0.5176358436606292,0.5135309269535199
199,199,0,0.4690181124880839,0.36678904,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5839894133644132,1,0.5214489990467112,0.7283282,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.4904182897570673,0.8303145853193518,1,0.5281220209723546,0.5388216,0,0.5176358436606292,0.4986224007403327
200,200,0,0.4690181124880839,0.35322505,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5754391629612217,1,0.5214489990467112,0.69363934,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.538585,1,0.5176358436606292,0.5043781949431445
201,201,0,0.4690181124880839,0.39762652,1,0,0.4880838894184938,0.5,1,0.5147759771210677,0.6984409201909201,1,0.5214489990467112,0.7362965,0,0.5338417540514776,0.4960702451693781,1,0.5224022878932316,0.513945405558875,0.8303145853193518,1,0.5281220209723546,0.5377077,1,0.5176358436606292,0.5590623774427996
202,202,0,0.4690181124880839,0.3639517,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4551744840127192,0,0.5214489990467112,0.48288536,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.53897595,0,0.5176358436606292,0.4849189913981832
203,203,0,0.4690181124880839,0.35137662,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4531493228993228,0,0.5214489990467112,0.4327509,0,0.5338417540514776,0.4915496945468477,0,0.5224022878932316,0.4918434268598687,0.8303145853193518,1,0.5281220209723546,0.54011714,0,0.5176358436606292,0.48630426808358784
204,204,0,0.4690181124880839,0.3813544,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4973903955521603,0,0.5214489990467112,0.44284368,0,0.5338417540514776,0.4904540478835072,0,0.5224022878932316,0.4942834089364976,0.8303145853193518,1,0.5281220209723546,0.53985476,0,0.5176358436606292,0.4921118788050805
205,205,0,0.4690181124880839,0.3820072,0,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4464361928920752,0,0.5214489990467112,0.4382501,0,0.5338417540514776,0.4904540478835072,0,0.5224022878932316,0.4808047511250508,0.8303145853193518,1,0.5281220209723546,0.5425306,1,0.5176358436606292,0.5076804228092661
206,206,0,0.4690181124880839,0.3684769,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.5536970806970808,1,0.5214489990467112,0.53668576,0,0.5338417540514776,0.4960702451693781,1,0.5224022878932316,0.5203998186201784,0.8303145853193518,1,0.5281220209723546,0.5386358,1,0.5176358436606292,0.5561244768139103
207,207,0,0.4690181124880839,0.35527837,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4184603223573812,0,0.5214489990467112,0.40188214,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.494676816865683,0.8303145853193518,0,0.5281220209723546,0.41309166,0,0.5176358436606292,0.46995775910920723
208,208,0,0.4690181124880839,0.40246865,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4316513209013208,0,0.5214489990467112,0.4446157,0,0.5338417540514776,0.4982048864611658,1,0.5224022878932316,0.5172576479556767,0.8303145853193518,1,0.5281220209723546,0.53789914,1,0.5176358436606292,0.5613310434499934
209,209,0,0.4690181124880839,0.37892327,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4626010656010656,0,0.5214489990467112,0.407381,0,0.5338417540514776,0.4894157567308563,0,0.5224022878932316,0.4869477543950447,0.8303145853193518,0,0.5281220209723546,0.29119933,0,0.5176358436606292,0.4521013677859425
210,210,0,0.4690181124880839,0.3770903,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5853405205905206,0,0.5214489990467112,0.43008128,0,0.5338417540514776,0.4897890901456533,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.5415244,1,0.5176358436606292,0.5110433889855295
211,211,0,0.4690181124880839,0.3918053,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.5355259740259739,0,0.5214489990467112,0.4361695,0,0.5338417540514776,0.4960702451693781,1,0.5224022878932316,0.5099634719385446,0.8303145853193518,1,0.5281220209723546,0.52324724,1,0.5176358436606292,0.5090406568403677
212,212,0,0.4690181124880839,0.38983107,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.3132497502497502,0,0.5214489990467112,0.4166991,0,0.5338417540514776,0.4885996001199108,0,0.5224022878932316,0.4875847751516993,0.8303145853193518,0,0.5281220209723546,0.4535623,0,0.5176358436606292,0.49547383574785037
213,213,0,0.4690181124880839,0.35437694,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4307961760461761,0,0.5214489990467112,0.4715383,0,0.5338417540514776,0.4915496945468477,0,0.5224022878932316,0.5,0.8303145853193518,0,0.5281220209723546,0.36371002,0,0.5176358436606292,0.4930381145397087
214,214,0,0.4690181124880839,0.3891525,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.2778615857826383,0,0.5214489990467112,0.48296615,1,0.5338417540514776,0.5074922931443168,0,0.5224022878932316,0.4870407673547345,0.8303145853193518,0,0.5281220209723546,0.22446129,0,0.5176358436606292,0.4573140690758864
215,215,0,0.4690181124880839,0.38339344,0,0,0.4880838894184938,0.0,0,0.5147759771210677,0.3715412302266018,0,0.5214489990467112,0.45962456,1,0.5338417540514776,0.5091481776890626,0,0.5224022878932316,0.5,0.8303145853193518,0,0.5281220209723546,0.4149472,1,0.5176358436606292,0.5040996097216874
216,216,0,0.4690181124880839,0.3503459,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4003392177997441,0,0.5214489990467112,0.45621654,1,0.5338417540514776,0.5057153304002445,1,0.5224022878932316,0.5061511723129911,0.8303145853193518,1,0.5281220209723546,0.51637936,1,0.5176358436606292,0.5211272686571943
217,217,0,0.4690181124880839,0.36184567,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.3984322928533454,0,0.5214489990467112,0.44901308,0,0.5338417540514776,0.4972401002570118,0,0.5224022878932316,0.4892714000465407,0.8303145853193518,0,0.5281220209723546,0.3938161,0,0.5176358436606292,0.4770506300942079
218,218,0,0.4690181124880839,0.34187406,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.3967992105933283,0,0.5214489990467112,0.45270866,0,0.5338417540514776,0.4946195193096833,0,0.5224022878932316,0.4926609233911475,0.8303145853193518,1,0.5281220209723546,0.52717227,0,0.5176358436606292,0.4979450650600137
219,219,0,0.4690181124880839,0.3620043,0,0,0.4880838894184938,0.0,0,0.5147759771210677,0.293299597332492,0,0.5214489990467112,0.39674038,1,0.5338417540514776,0.5041442100058939,0,0.5224022878932316,0.4792715422095736,0.8303145853193518,0,0.5281220209723546,0.39543727,0,0.5176358436606292,0.4620715141647825
220,220,0,0.4690181124880839,0.35658577,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4481860084360086,0,0.5214489990467112,0.49111605,1,0.5338417540514776,0.5179282968862094,0,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.5435077,1,0.5176358436606292,0.5141840940523255
221,221,0,0.4690181124880839,0.36666614,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.3887547909606732,0,0.5214489990467112,0.46684474,1,0.5338417540514776,0.5079424610087354,0,0.5224022878932316,0.4746441184094265,0.8303145853193518,0,0.5281220209723546,0.34373754,0,0.5176358436606292,0.4438262668887872
222,222,0,0.4690181124880839,0.3463788,0,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4416143330353856,0,0.5214489990467112,0.48115587,1,0.5338417540514776,0.518027763724212,1,0.5224022878932316,0.5096311245123255,0.8303145853193518,1,0.5281220209723546,0.541828,1,0.5176358436606292,0.5319925615135845
223,223,0,0.4690181124880839,0.35522667,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4414268852062969,0,0.5214489990467112,0.48370883,0,0.5338417540514776,0.4924851630353802,0,0.5224022878932316,0.4879937587943206,0.8303145853193518,1,0.5281220209723546,0.54300463,0,0.5176358436606292,0.49581033852088524
224,224,0,0.4690181124880839,0.38141012,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4486964439069703,1,0.5214489990467112,0.58760756,0,0.5338417540514776,0.4918596591440583,0,0.5224022878932316,0.4718402849047572,0.8303145853193518,1,0.5281220209723546,0.53956366,1,0.5176358436606292,0.5152200737446931
225,225,0,0.4690181124880839,0.36099103,0,1,0.4880838894184938,1.0,0,0.5147759771210677,0.4129123360299832,0,0.5214489990467112,0.38628498,0,0.5338417540514776,0.4852072691986333,0,0.5224022878932316,0.4448067028821165,0.8303145853193518,0,0.5281220209723546,0.31901598,0,0.5176358436606292,0.40243293153533644
226,226,0,0.4690181124880839,0.39117616,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4187674229365406,0,0.5214489990467112,0.467859,0,0.5338417540514776,0.4939939431978705,0,0.5224022878932316,0.467885505882017,0.8303145853193518,1,0.5281220209723546,0.5363488,0,0.5176358436606292,0.48053509631732394
227,227,0,0.4690181124880839,0.3931668,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5324326066090772,0,0.5214489990467112,0.46320647,0,0.5338417540514776,0.4852072691986333,0,0.5224022878932316,0.4710627661477516,0.8303145853193518,1,0.5281220209723546,0.50989366,0,0.5176358436606292,0.46865408151298144
228,228,0,0.4690181124880839,0.40658042,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.5447374847374846,1,0.5214489990467112,0.6118109,0,0.5338417540514776,0.4960702451693781,0,0.5224022878932316,0.4887439619933248,0.8303145853193518,1,0.5281220209723546,0.5382084,1,0.5176358436606292,0.5525179893705993
229,229,0,0.4690181124880839,0.37555552,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.2905169748552101,0,0.5214489990467112,0.41717854,0,0.5338417540514776,0.4862451347484517,0,0.5224022878932316,0.4492660502895677,0.8303145853193518,0,0.5281220209723546,0.14891815,0,0.5176358436606292,0.3742063321064265
230,230,0,0.4690181124880839,0.37233618,0,0,0.4880838894184938,0.5,0,0.5147759771210677,0.440240546862838,0,0.5214489990467112,0.45500457,0,0.5338417540514776,0.492233059562658,0,0.5224022878932316,0.4886434011767027,0.8303145853193518,1,0.5281220209723546,0.53740686,1,0.5176358436606292,0.5206279017285309
231,231,0,0.4690181124880839,0.371825,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.31663166000666,0,0.5214489990467112,0.39963934,0,0.5338417540514776,0.4843914726151527,0,0.5224022878932316,0.469161429511464,0.8303145853193518,0,0.5281220209723546,0.2544515,0,0.5176358436606292,0.46226440463564733
232,232,0,0.4690181124880839,0.3594925,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.3483853060424268,0,0.5214489990467112,0.40789497,0,0.5338417540514776,0.4913621808800708,0,0.5224022878932316,0.4834921811200838,0.8303145853193518,1,0.5281220209723546,0.5367581,1,0.5176358436606292,0.5172731141249194
233,233,0,0.4690181124880839,0.3647395,1,0,0.4880838894184938,0.5,0,0.5147759771210677,0.4401281137163491,0,0.5214489990467112,0.44876337,0,0.5338417540514776,0.4919254542413219,0,0.5224022878932316,0.4573178628758422,0.8303145853193518,0,0.5281220209723546,0.09625414,0,0.5176358436606292,0.4173728649369194
234,234,0,0.4690181124880839,0.3697526,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4837553141303143,1,0.5214489990467112,0.5176822,1,0.5338417540514776,0.5087297035021919,0,0.5224022878932316,0.4759794658178417,0.8303145853193518,0,0.5281220209723546,0.43769497,0,0.5176358436606292,0.48929741769592366
235,235,0,0.4690181124880839,0.3683397,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4801399850149851,1,0.5214489990467112,0.51572424,0,0.5338417540514776,0.4917855484215435,0,0.5224022878932316,0.4913566758820651,0.8303145853193518,0,0.5281220209723546,0.34372514,0,0.5176358436606292,0.4827679171532929
236,236,0,0.4690181124880839,0.36878726,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4854412531912533,1,0.5214489990467112,0.51572424,1,0.5338417540514776,0.5030957243755061,1,0.5224022878932316,0.5090058918246504,0.8303145853193518,0,0.5281220209723546,0.44878393,1,0.5176358436606292,0.5113238439006488
237,237,0,0.4690181124880839,0.38280758,1,1,0.4880838894184938,1.0,0,0.5147759771210677,0.4992002939870588,1,0.5214489990467112,0.51572424,1,0.5338417540514776,0.5100478465577599,1,0.5224022878932316,0.50738237536408,0.8303145853193518,0,0.5281220209723546,0.4462781,0,0.5176358436606292,0.487812504646108
238,238,0,0.4690181124880839,0.4230797,1,0,0.4880838894184938,0.0,1,0.5147759771210677,0.576263906844789,0,0.5214489990467112,0.49036,1,0.5338417540514776,0.509183611271267,1,0.5224022878932316,0.5,0.8303145853193518,1,0.5281220209723546,0.51083267,0,0.5176358436606292,0.47565541425200925
239,239,0,0.4690181124880839,0.4353521,0,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5542580793389618,0,0.5214489990467112,0.4959809,1,0.5338417540514776,0.5187221862423539,1,0.5224022878932316,0.5228542728482842,0.8303145853193518,1,0.5281220209723546,0.5440128,1,0.5176358436606292,0.5265123315159299
240,240,0,0.4690181124880839,0.36521754,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.596193686516442,1,0.5214489990467112,0.54205364,0,0.5338417540514776,0.499722636589945,1,0.5224022878932316,0.5442861039017738,0.8303145853193518,1,0.5281220209723546,0.5427784,1,0.5176358436606292,0.561537080485656
241,241,0,0.4690181124880839,0.3200565,1,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5823647741147739,1,0.5214489990467112,0.51046777,1,0.5338417540514776,0.5179876577518993,1,0.5224022878932316,0.5319873783234804,0.8303145853193518,1,0.5281220209723546,0.54049087,1,0.5176358436606292,0.5436560208922868
242,242,0,0.4690181124880839,0.35284388,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.6456335625159153,1,0.5214489990467112,0.52888316,1,0.5338417540514776,0.5083114680698915,1,0.5224022878932316,0.5064140942120521,0.8303145853193518,1,0.5281220209723546,0.5527754,0,0.5176358436606292,0.4611735263498957
243,243,0,0.4690181124880839,0.35636902,0,1,0.4880838894184938,1.0,1,0.5147759771210677,0.6182433693757224,1,0.5214489990467112,0.52573943,1,0.5338417540514776,0.5168097205067768,1,0.5224022878932316,0.513575028346222,0.8303145853193518,1,0.5281220209723546,0.54806507,1,0.5176358436606292,0.5081840028013695
244,244,0,0.4690181124880839,0.33941627,1,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5306274142524144,1,0.5214489990467112,0.52389693,1,0.5338417540514776,0.5159089984418446,1,0.5224022878932316,0.5366342954931063,0.8303145853193518,1,0.5281220209723546,0.54225564,1,0.5176358436606292,0.5372784108854342
245,245,0,0.4690181124880839,0.3712751,0,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5028307248307248,1,0.5214489990467112,0.5258001,1,0.5338417540514776,0.5091362032434426,1,0.5224022878932316,0.5289154433933035,0.8303145853193518,1,0.5281220209723546,0.5474693,1,0.5176358436606292,0.5089443659973149
246,246,0,0.4690181124880839,0.32938075,0,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5399109156237639,1,0.5214489990467112,0.5287523,1,0.5338417540514776,0.521684241219774,1,0.5224022878932316,0.5344958184541547,0.8303145853193518,1,0.5281220209723546,0.5400229,1,0.5176358436606292,0.5389043149241667
247,247,0,0.4690181124880839,0.32307267,1,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5122226939726939,1,0.5214489990467112,0.50843513,1,0.5338417540514776,0.5200501053061878,1,0.5224022878932316,0.5292844665767215,0.8303145853193518,1,0.5281220209723546,0.5414722,1,0.5176358436606292,0.5223562340455475
248,248,0,0.4690181124880839,0.3294118,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.6987822177822177,1,0.5214489990467112,0.52888316,1,0.5338417540514776,0.5316350637289416,1,0.5224022878932316,0.5116358771049284,0.8303145853193518,1,0.5281220209723546,0.5437706,1,0.5176358436606292,0.5061447009079885
249,249,0,0.4690181124880839,0.35140532,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.6064256176829707,1,0.5214489990467112,0.54302615,1,0.5338417540514776,0.5282251042330541,1,0.5224022878932316,0.5129669907553512,0.8303145853193518,1,0.5281220209723546,0.5500645,0,0.5176358436606292,0.49093964893044023
250,250,0,0.4690181124880839,0.3304094,1,1,0.4880838894184938,1.0,1,0.5147759771210677,0.7454926478750007,1,0.5214489990467112,0.5467937,1,0.5338417540514776,0.530738022770686,1,0.5224022878932316,0.5271615350351448,0.8303145853193518,1,0.5281220209723546,0.5385671,1,0.5176358436606292,0.5583729361275592
251,251,0,0.4690181124880839,0.31642205,1,0,0.4880838894184938,0.0,0,0.5147759771210677,0.4883589466089467,1,0.5214489990467112,0.5078617,1,0.5338417540514776,0.5262509849284699,1,0.5224022878932316,0.5115948075912188,0.8303145853193518,1,0.5281220209723546,0.5450924,0,0.5176358436606292,0.4929838727724112
252,252,0,0.4690181124880839,0.34871265,0,1,0.4880838894184938,1.0,0,0.5147759771210677,0.485622381703264,1,0.5214489990467112,0.5271055,1,0.5338417540514776,0.5103323523016782,1,0.5224022878932316,0.5160583805989797,0.8303145853193518,1,0.5281220209723546,0.54607564,1,0.5176358436606292,0.5072814176213168
253,253,0,0.4690181124880839,0.33717543,1,0,0.4880838894184938,0.5,1,0.5147759771210677,0.5782825230325231,1,0.5214489990467112,0.5543531,1,0.5338417540514776,0.5132486589982874,1,0.5224022878932316,0.536277151538587,0.8303145853193518,1,0.5281220209723546,0.5426831,1,0.5176358436606292,0.5449964226300595
254,254,0,0.4690181124880839,0.4048386,0,1,0.4880838894184938,1.0,0,0.5147759771210677,0.4987676547308899,1,0.5214489990467112,0.51414746,0,0.5338417540514776,0.4962814930731043,1,0.5224022878932316,0.5307633405754817,0.8303145853193518,1,0.5281220209723546,0.54936606,1,0.5176358436606292,0.5343511019084582
255,255,0,0.4690181124880839,0.35713977,0,0,0.4880838894184938,0.5,1,0.5147759771210677,0.51760902985903,1,0.5214489990467112,0.5165164,1,0.5338417540514776,0.5154758620155111,1,0.5224022878932316,0.5477816342052103,0.8303145853193518,1,0.5281220209723546,0.5415942,1,0.5176358436606292,0.5549975768032531
256,256,0,0.4690181124880839,0.34092635,1,0,0.4880838894184938,0.0,1,0.5147759771210677,0.5095131812631812,1,0.5214489990467112,0.5226969,1,0.5338417540514776,0.5130261677608638,1,0.5224022878932316,0.5438331183337749,0.8303145853193518,1,0.5281220209723546,0.5403197,1,0.5176358436606292,0.5577281725545747
