,LogReg_pred,LogReg_accuracy,LogReg_prob,LGBM_pred,LGBM_accuracy,LGBM_prob,y,kNN_pred,kNN_accuracy,kNN_prob,ANN_pred,ANN_accuracy,ANN_prob,RF_pred,RF_accuracy,RF_prob,SVC_pred,SVC_accuracy,SVC_prob,LSTM_price_accuracy,RNN_pred,RNN_accuracy,RNN_prob,XGB_pred,XGB_accuracy,XGB_prob
843,1,0.4878504672897196,0.5214014977221628,1,0.4897196261682243,0.5057656847051163,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.51794696,0,0.525233644859813,0.3387763478351714,1,0.4925233644859813,0.5209157290972101,0.8570093457943925,1,0.4934579439252336,0.55912477,1,0.4962616822429906,0.5001666
844,1,0.4878504672897196,0.5462424630643135,1,0.4897196261682243,0.5050177423621569,0,1,0.508411214953271,1.0,1,0.4831775700934579,0.5090039,0,0.525233644859813,0.3815642231435574,1,0.4925233644859813,0.5226131074522125,0.8570093457943925,1,0.4934579439252336,0.5571213,1,0.4962616822429906,0.5006301
845,1,0.4878504672897196,0.552540854622787,1,0.4897196261682243,0.5114182718321185,0,0,0.508411214953271,0.5,0,0.4831775700934579,0.4969573,1,0.525233644859813,0.6367532745032743,1,0.4925233644859813,0.5229600393864026,0.8570093457943925,1,0.4934579439252336,0.55449814,1,0.4962616822429906,0.5124322
846,1,0.4878504672897196,0.5076090377158998,1,0.4897196261682243,0.5172360093057334,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.51565945,1,0.525233644859813,0.5670579559329558,1,0.4925233644859813,0.5198507433096478,0.8570093457943925,1,0.4934579439252336,0.55626476,1,0.4962616822429906,0.5090369
847,1,0.4878504672897196,0.5590010198853764,1,0.4897196261682243,0.5205620228385884,0,0,0.508411214953271,0.5,0,0.4831775700934579,0.49769443,1,0.525233644859813,0.6310656867642163,1,0.4925233644859813,0.5225905739944644,0.8570093457943925,1,0.4934579439252336,0.55640286,1,0.4962616822429906,0.5189722
848,1,0.4878504672897196,0.5269653454361812,1,0.4897196261682243,0.5280147052324073,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5243857,1,0.525233644859813,0.533691724941725,1,0.4925233644859813,0.5206188768209582,0.8570093457943925,1,0.4934579439252336,0.5595769,1,0.4962616822429906,0.5072431
849,1,0.4878504672897196,0.5607398893910901,1,0.4897196261682243,0.517111391833317,0,0,0.508411214953271,0.0,1,0.4831775700934579,0.50535357,1,0.525233644859813,0.5573781496281497,1,0.4925233644859813,0.5225988678063759,0.8570093457943925,1,0.4934579439252336,0.55492985,1,0.4962616822429906,0.5043775
850,1,0.4878504672897196,0.5604070858504395,1,0.4897196261682243,0.5251418249224367,1,0,0.508411214953271,0.0,1,0.4831775700934579,0.50685227,1,0.525233644859813,0.5178515193956371,1,0.4925233644859813,0.5222748956525914,0.8570093457943925,1,0.4934579439252336,0.55849314,0,0.4962616822429906,0.4810413
851,0,0.4878504672897196,0.457074209147043,0,0.4897196261682243,0.4902846520897559,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5106118,0,0.525233644859813,0.4022036378654025,0,0.4925233644859813,0.5147802055780556,0.8570093457943925,0,0.4934579439252336,0.46704978,1,0.4962616822429906,0.5171781
852,1,0.4878504672897196,0.5065826525722813,0,0.4897196261682243,0.484530456679103,1,0,0.508411214953271,0.0,0,0.4831775700934579,0.49761343,0,0.525233644859813,0.4638585989174224,1,0.4925233644859813,0.5181549170935769,0.8570093457943925,0,0.4934579439252336,0.4871768,1,0.4962616822429906,0.5289051
853,1,0.4878504672897196,0.5255569211524538,1,0.4897196261682243,0.5205314277286488,0,0,0.508411214953271,0.0,1,0.4831775700934579,0.5044524,0,0.525233644859813,0.4584467250585671,1,0.4925233644859813,0.5197527400602948,0.8570093457943925,1,0.4934579439252336,0.5588571,0,0.4962616822429906,0.48647034
854,1,0.4878504672897196,0.5367197743510663,1,0.4897196261682243,0.517111391833317,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5022163,1,0.525233644859813,0.5137118020868021,1,0.4925233644859813,0.520346872063091,0.8570093457943925,1,0.4934579439252336,0.5603798,0,0.4962616822429906,0.4731872
855,1,0.4878504672897196,0.5202110100478546,0,0.4897196261682243,0.4902846520897559,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5039195,0,0.525233644859813,0.499829778065072,1,0.4925233644859813,0.5194112196065561,0.8570093457943925,1,0.4934579439252336,0.49607363,1,0.4962616822429906,0.5118412
856,0,0.4878504672897196,0.493388043270354,0,0.4897196261682243,0.4902846520897559,0,1,0.508411214953271,1.0,1,0.4831775700934579,0.50648546,0,0.525233644859813,0.4138300947418594,1,0.4925233644859813,0.5174473891760916,0.8570093457943925,0,0.4934579439252336,0.46621686,0,0.4962616822429906,0.47757703
857,1,0.4878504672897196,0.5033629860690639,0,0.4897196261682243,0.4902846520897559,0,0,0.508411214953271,0.0,1,0.4831775700934579,0.5014198,0,0.525233644859813,0.3883408535908536,1,0.4925233644859813,0.5179606436181962,0.8570093457943925,0,0.4934579439252336,0.48267886,1,0.4962616822429906,0.53353727
858,1,0.4878504672897196,0.5024656646125394,0,0.4897196261682243,0.4902846520897559,0,1,0.508411214953271,1.0,0,0.4831775700934579,0.4991902,0,0.525233644859813,0.4322100677100676,1,0.4925233644859813,0.5178845815193662,0.8570093457943925,0,0.4934579439252336,0.4685024,1,0.4962616822429906,0.5472133
859,1,0.4878504672897196,0.5265345630408995,1,0.4897196261682243,0.517111391833317,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5024098,1,0.525233644859813,0.5210462176712176,1,0.4925233644859813,0.5192956464503826,0.8570093457943925,1,0.4934579439252336,0.54783934,1,0.4962616822429906,0.5158926
860,1,0.4878504672897196,0.5173293897703506,1,0.4897196261682243,0.5338088205921482,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5152513,1,0.525233644859813,0.587950135648665,1,0.4925233644859813,0.5190456137113763,0.8570093457943925,1,0.4934579439252336,0.5636885,1,0.4962616822429906,0.5845966
861,1,0.4878504672897196,0.5135554431818578,1,0.4897196261682243,0.5419726687241865,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.5125251,1,0.525233644859813,0.7460744794421266,1,0.4925233644859813,0.5190040119728697,0.8570093457943925,1,0.4934579439252336,0.5618158,1,0.4962616822429906,0.56357723
862,1,0.4878504672897196,0.5679748265290877,1,0.4897196261682243,0.5213129961707988,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.56076765,1,0.525233644859813,0.6309796837149778,1,0.4925233644859813,0.5241711927234647,0.8570093457943925,1,0.4934579439252336,0.5894954,1,0.4962616822429906,0.5429677
863,1,0.4878504672897196,0.5725517963290243,1,0.4897196261682243,0.5213129961707988,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.566944,1,0.525233644859813,0.5607374431124433,1,0.4925233644859813,0.524920637146654,0.8570093457943925,1,0.4934579439252336,0.60536426,1,0.4962616822429906,0.5493394
864,1,0.4878504672897196,0.5654700787231954,1,0.4897196261682243,0.5213129961707988,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.56630933,1,0.525233644859813,0.6479740953490953,1,0.4925233644859813,0.5249485681948295,0.8570093457943925,1,0.4934579439252336,0.5987712,1,0.4962616822429906,0.5446651
865,1,0.4878504672897196,0.5736515214109905,1,0.4897196261682243,0.5264013607770824,0,1,0.508411214953271,1.0,1,0.4831775700934579,0.5843457,1,0.525233644859813,0.6615681638622815,1,0.4925233644859813,0.5256664469154798,0.8570093457943925,1,0.4934579439252336,0.61637664,1,0.4962616822429906,0.59034485
866,1,0.4878504672897196,0.5474837460452538,1,0.4897196261682243,0.5214723261477344,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5512931,0,0.525233644859813,0.4430296035663683,1,0.4925233644859813,0.5240962890671472,0.8570093457943925,1,0.4934579439252336,0.5771233,1,0.4962616822429906,0.5187525
867,1,0.4878504672897196,0.5439032185956979,1,0.4897196261682243,0.5214723261477344,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5465497,1,0.525233644859813,0.5828375374625374,1,0.4925233644859813,0.5237603400808769,0.8570093457943925,1,0.4934579439252336,0.56618,1,0.4962616822429906,0.5224489
868,1,0.4878504672897196,0.5452916236099674,1,0.4897196261682243,0.53565300647635,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5221064,1,0.525233644859813,0.5451762918454094,1,0.4925233644859813,0.5238143133893591,0.8570093457943925,1,0.4934579439252336,0.5534051,1,0.4962616822429906,0.5114382
869,1,0.4878504672897196,0.5396276843204099,1,0.4897196261682243,0.5156434375020482,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5046779,0,0.525233644859813,0.2859053634274222,1,0.4925233644859813,0.5233126626713543,0.8570093457943925,1,0.4934579439252336,0.55268264,1,0.4962616822429906,0.5209714
870,1,0.4878504672897196,0.5635722713267777,1,0.4897196261682243,0.5148227285809046,0,1,0.508411214953271,1.0,0,0.4831775700934579,0.49089643,0,0.525233644859813,0.3980349372849372,1,0.4925233644859813,0.5242194129183386,0.8570093457943925,1,0.4934579439252336,0.54674274,1,0.4962616822429906,0.504504
871,1,0.4878504672897196,0.5395370580236755,1,0.4897196261682243,0.5177296563937818,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5070134,1,0.525233644859813,0.6216421103406397,1,0.4925233644859813,0.5214552102694388,0.8570093457943925,1,0.4934579439252336,0.5525183,0,0.4962616822429906,0.44872382
