,Unnamed: 0,LogReg_pred,LogReg_accuracy,LogReg_prob,RNN_pred,RNN_accuracy,RNN_prob,LSTM_price_accuracy,RF_pred,RF_accuracy,RF_prob,SVC_pred,SVC_accuracy,SVC_prob,LGBM_pred,LGBM_accuracy,LGBM_prob,XGB_pred,XGB_accuracy,XGB_prob,y,kNN_pred,kNN_accuracy,kNN_prob
18,18,0,0.5342723004694836,0.4495003036385785,0,0.539906103286385,0.34891415,0.815962441314554,0,0.5370892018779343,0.4530918134153427,0,0.5342723004694836,0.4230085515785546,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.4283145,0,0,0.5352112676056338,0.0
19,19,0,0.5342723004694836,0.4663154363942314,0,0.539906103286385,0.37626427,0.815962441314554,1,0.5370892018779343,0.5681438338063723,0,0.5342723004694836,0.4314127524730498,0,0.5342723004694836,0.4540783564166218,0,0.5352112676056338,0.3658703,0,0,0.5352112676056338,0.5
20,20,0,0.5342723004694836,0.4589874597104122,0,0.539906103286385,0.3625668,0.815962441314554,0,0.5370892018779343,0.4058648157398157,0,0.5342723004694836,0.4365062413159506,0,0.5342723004694836,0.4540783564166218,0,0.5352112676056338,0.37414446,0,0,0.5352112676056338,0.0
21,21,0,0.5342723004694836,0.4615888305551766,0,0.539906103286385,0.33583325,0.815962441314554,0,0.5370892018779343,0.2337021038387136,0,0.5342723004694836,0.424811441975355,0,0.5342723004694836,0.4540783564166218,0,0.5352112676056338,0.42015424,0,0,0.5352112676056338,0.5
22,22,0,0.5342723004694836,0.4684768765951353,0,0.539906103286385,0.33623397,0.815962441314554,0,0.5370892018779343,0.4405270872917932,0,0.5342723004694836,0.427480528425632,0,0.5342723004694836,0.4540783564166218,0,0.5352112676056338,0.42786992,1,0,0.5352112676056338,0.5
23,23,0,0.5342723004694836,0.4487396432305741,0,0.539906103286385,0.34242505,0.815962441314554,0,0.5370892018779343,0.2901460279916163,0,0.5342723004694836,0.4034283853191394,0,0.5342723004694836,0.4536939646167631,0,0.5352112676056338,0.41027915,1,0,0.5352112676056338,0.0
24,24,0,0.5342723004694836,0.4504416667166535,0,0.539906103286385,0.34342024,0.815962441314554,1,0.5370892018779343,0.567368490427701,0,0.5342723004694836,0.401294008649172,0,0.5342723004694836,0.4647023654064341,0,0.5352112676056338,0.43844473,1,0,0.5352112676056338,0.5
25,25,0,0.5342723004694836,0.4410939242584931,0,0.539906103286385,0.33326602,0.815962441314554,0,0.5370892018779343,0.465674084085849,0,0.5342723004694836,0.3813510237176246,0,0.5342723004694836,0.4589779973129771,0,0.5352112676056338,0.40614587,0,0,0.5352112676056338,0.5
26,26,0,0.5342723004694836,0.4602398161666499,0,0.539906103286385,0.327501,0.815962441314554,0,0.5370892018779343,0.4876631840381838,0,0.5342723004694836,0.3909289296243636,0,0.5342723004694836,0.4589779973129771,0,0.5352112676056338,0.40861094,0,0,0.5352112676056338,0.0
27,27,0,0.5342723004694836,0.4573868081757579,0,0.539906103286385,0.32958716,0.815962441314554,0,0.5370892018779343,0.3793891696538755,0,0.5342723004694836,0.3912737387337984,0,0.5342723004694836,0.4589779973129771,0,0.5352112676056338,0.41502878,0,0,0.5352112676056338,0.5
28,28,0,0.5342723004694836,0.4840515920205366,0,0.539906103286385,0.33700222,0.815962441314554,0,0.5370892018779343,0.2542688271480841,0,0.5342723004694836,0.4286804855992697,0,0.5342723004694836,0.4756876674957173,0,0.5352112676056338,0.44195974,1,0,0.5352112676056338,0.0
29,29,0,0.5342723004694836,0.4617230068502286,0,0.539906103286385,0.36115956,0.815962441314554,0,0.5370892018779343,0.4079046027072344,0,0.5342723004694836,0.4265913309377439,0,0.5342723004694836,0.4756876674957173,0,0.5352112676056338,0.44658306,1,0,0.5352112676056338,0.5
30,30,0,0.5342723004694836,0.4429616550990259,0,0.539906103286385,0.3704434,0.815962441314554,0,0.5370892018779343,0.3184316165860283,0,0.5342723004694836,0.4252570327962817,0,0.5342723004694836,0.4540783564166218,0,0.5352112676056338,0.42472303,1,0,0.5352112676056338,0.5
31,31,0,0.5342723004694836,0.4315902046828573,0,0.539906103286385,0.3385358,0.815962441314554,0,0.5370892018779343,0.3417012262333471,0,0.5342723004694836,0.4223293595056831,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.42557424,0,0,0.5352112676056338,0.5
32,32,0,0.5342723004694836,0.4367773436684084,0,0.539906103286385,0.33897588,0.815962441314554,0,0.5370892018779343,0.4957140447272026,0,0.5342723004694836,0.4151767350802584,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.4164871,0,0,0.5352112676056338,0.0
33,33,0,0.5342723004694836,0.4596047817588921,0,0.539906103286385,0.3505545,0.815962441314554,0,0.5370892018779343,0.3065145624069771,0,0.5342723004694836,0.4333290457997711,0,0.5342723004694836,0.4540783564166218,0,0.5352112676056338,0.37414446,0,1,0.5352112676056338,1.0
34,34,0,0.5342723004694836,0.4519447616171687,0,0.539906103286385,0.33643824,0.815962441314554,0,0.5370892018779343,0.3157832283815255,0,0.5342723004694836,0.4333689159808611,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.37414446,0,0,0.5352112676056338,0.5
35,35,0,0.5342723004694836,0.4767377792586881,0,0.539906103286385,0.3296478,0.815962441314554,0,0.5370892018779343,0.4894655899655899,0,0.5342723004694836,0.4413223555996552,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.37414446,1,1,0.5352112676056338,1.0
36,36,0,0.5342723004694836,0.4499103520790295,0,0.539906103286385,0.3401772,0.815962441314554,0,0.5370892018779343,0.289802818913113,0,0.5342723004694836,0.4066722782976654,0,0.5342723004694836,0.4539728901514707,0,0.5352112676056338,0.41027915,0,0,0.5352112676056338,0.0
37,37,0,0.5342723004694836,0.4580741083347607,0,0.539906103286385,0.3407506,0.815962441314554,1,0.5370892018779343,0.5362275363525364,0,0.5342723004694836,0.4112423667346051,0,0.5342723004694836,0.4555349295993722,0,0.5352112676056338,0.42389777,1,0,0.5352112676056338,0.5
38,38,0,0.5342723004694836,0.4340427138689957,0,0.539906103286385,0.3433304,0.815962441314554,0,0.5370892018779343,0.3441090437340437,0,0.5342723004694836,0.3923714144561493,0,0.5342723004694836,0.4470128168505842,0,0.5352112676056338,0.4039986,0,0,0.5352112676056338,0.5
39,39,0,0.5342723004694836,0.4637820327353279,0,0.539906103286385,0.33889204,0.815962441314554,1,0.5370892018779343,0.5090247260909024,0,0.5342723004694836,0.4092588240931056,0,0.5342723004694836,0.4793257253401888,0,0.5352112676056338,0.43973038,0,1,0.5352112676056338,1.0
40,40,0,0.5342723004694836,0.4607482079130932,0,0.539906103286385,0.33999783,0.815962441314554,1,0.5370892018779343,0.6022212727932541,0,0.5342723004694836,0.4172812752669365,0,0.5342723004694836,0.4793257253401888,0,0.5352112676056338,0.43379715,1,0,0.5352112676056338,0.5
41,41,0,0.5342723004694836,0.4598496348906281,0,0.539906103286385,0.33577937,0.815962441314554,1,0.5370892018779343,0.5353312259635788,0,0.5342723004694836,0.4174488241030962,0,0.5342723004694836,0.4771529724577443,0,0.5352112676056338,0.42707273,0,0,0.5352112676056338,0.5
42,42,0,0.5342723004694836,0.4560567386673643,0,0.539906103286385,0.33812326,0.815962441314554,0,0.5370892018779343,0.4379430487812842,0,0.5342723004694836,0.4213933223603407,0,0.5342723004694836,0.4781479959083953,0,0.5352112676056338,0.42707273,0,0,0.5352112676056338,0.5
43,43,0,0.5342723004694836,0.4389845764221084,0,0.539906103286385,0.34246278,0.815962441314554,0,0.5370892018779343,0.3032216500819442,0,0.5342723004694836,0.4068055460525653,0,0.5342723004694836,0.4566046375987784,0,0.5352112676056338,0.41027915,1,0,0.5352112676056338,0.0
44,44,0,0.5342723004694836,0.4447292010103869,0,0.539906103286385,0.3407701,0.815962441314554,0,0.5370892018779343,0.3021788146494029,0,0.5342723004694836,0.4123604211039464,0,0.5342723004694836,0.4782288561460822,0,0.5352112676056338,0.37984687,0,0,0.5352112676056338,0.0
45,45,0,0.5342723004694836,0.4409455336468418,0,0.539906103286385,0.3389954,0.815962441314554,0,0.5370892018779343,0.4981928904428903,0,0.5342723004694836,0.4263831467582625,0,0.5342723004694836,0.4472276503689305,0,0.5352112676056338,0.4161859,1,1,0.5352112676056338,1.0
46,46,0,0.5342723004694836,0.4557068382595353,0,0.539906103286385,0.33568987,0.815962441314554,0,0.5370892018779343,0.373437017059308,0,0.5342723004694836,0.4349117916733522,0,0.5342723004694836,0.4316145888065033,0,0.5352112676056338,0.37418148,1,0,0.5352112676056338,0.0
47,47,0,0.5342723004694836,0.4486732653111982,0,0.539906103286385,0.33748907,0.815962441314554,0,0.5370892018779343,0.487199219081572,0,0.5342723004694836,0.4199017127913282,0,0.5342723004694836,0.4316145888065033,0,0.5352112676056338,0.39911845,0,0,0.5352112676056338,0.5
48,48,0,0.5342723004694836,0.4559797024035517,0,0.539906103286385,0.33792442,0.815962441314554,1,0.5370892018779343,0.5864592213342212,0,0.5342723004694836,0.4269050128073866,0,0.5342723004694836,0.4316145888065033,0,0.5352112676056338,0.4283145,1,1,0.5352112676056338,1.0
49,49,0,0.5342723004694836,0.441629907030004,0,0.539906103286385,0.3425119,0.815962441314554,0,0.5370892018779343,0.3290809190809192,0,0.5342723004694836,0.40628009681576,0,0.5342723004694836,0.4566729828552313,0,0.5352112676056338,0.41027915,0,0,0.5352112676056338,0.5
50,50,0,0.5342723004694836,0.4481690149418209,0,0.539906103286385,0.34281084,0.815962441314554,0,0.5370892018779343,0.3277153238917945,0,0.5342723004694836,0.4017784612282065,0,0.5342723004694836,0.4423228073143987,0,0.5352112676056338,0.43973038,1,0,0.5352112676056338,0.0
51,51,0,0.5342723004694836,0.4398536222059044,0,0.539906103286385,0.33202693,0.815962441314554,0,0.5370892018779343,0.2541390602861191,0,0.5342723004694836,0.3852111657243758,0,0.5342723004694836,0.4470128168505842,0,0.5352112676056338,0.39975998,1,0,0.5352112676056338,0.0
52,52,0,0.5342723004694836,0.4440176187985704,0,0.539906103286385,0.32668775,0.815962441314554,0,0.5370892018779343,0.279263852160911,0,0.5342723004694836,0.3860092725185108,0,0.5342723004694836,0.4470128168505842,0,0.5352112676056338,0.40664673,1,0,0.5352112676056338,0.5
53,53,0,0.5342723004694836,0.4566064776867651,0,0.539906103286385,0.33583328,0.815962441314554,0,0.5370892018779343,0.4927226498991205,0,0.5342723004694836,0.4086335194691399,0,0.5342723004694836,0.4758266159778416,0,0.5352112676056338,0.42147675,0,0,0.5352112676056338,0.0
54,54,0,0.5342723004694836,0.4797576443838688,0,0.539906103286385,0.3530472,0.815962441314554,0,0.5370892018779343,0.3578911264174424,0,0.5342723004694836,0.4301678209117086,0,0.5342723004694836,0.4772591169431646,0,0.5352112676056338,0.44195974,0,0,0.5352112676056338,0.5
55,55,0,0.5342723004694836,0.4651701815170289,0,0.539906103286385,0.4265763,0.815962441314554,0,0.5370892018779343,0.2614515155896735,0,0.5342723004694836,0.4333812074561482,0,0.5342723004694836,0.4557087779034576,0,0.5352112676056338,0.4161859,1,0,0.5352112676056338,0.5
56,56,0,0.5342723004694836,0.4351271225108238,0,0.539906103286385,0.3467731,0.815962441314554,0,0.5370892018779343,0.4193996248849189,0,0.5342723004694836,0.404965540279862,0,0.5342723004694836,0.4555349295993722,0,0.5352112676056338,0.40294,0,1,0.5352112676056338,1.0
57,57,0,0.5342723004694836,0.4343190286455967,0,0.539906103286385,0.34187868,0.815962441314554,0,0.5370892018779343,0.4606555127878657,0,0.5342723004694836,0.4104608509883878,0,0.5342723004694836,0.4555349295993722,0,0.5352112676056338,0.42389777,1,0,0.5352112676056338,0.5
58,58,0,0.5342723004694836,0.4348614030172594,0,0.539906103286385,0.34180006,0.815962441314554,0,0.5370892018779343,0.2604370531429355,0,0.5342723004694836,0.4065740432508695,0,0.5342723004694836,0.4537622380087701,0,0.5352112676056338,0.41027915,0,0,0.5352112676056338,0.5
59,59,0,0.5342723004694836,0.466667242157318,0,0.539906103286385,0.35692483,0.815962441314554,0,0.5370892018779343,0.4864654373404375,0,0.5342723004694836,0.426560830626891,0,0.5342723004694836,0.4772591169431646,0,0.5352112676056338,0.44658306,1,0,0.5352112676056338,0.5
60,60,0,0.5342723004694836,0.4513207544202194,0,0.539906103286385,0.339338,0.815962441314554,1,0.5370892018779343,0.5768756937506937,0,0.5342723004694836,0.4124472382180483,0,0.5342723004694836,0.4793257253401888,0,0.5352112676056338,0.43379715,1,1,0.5352112676056338,1.0
61,61,0,0.5342723004694836,0.4556145807092219,0,0.539906103286385,0.3391241,0.815962441314554,0,0.5370892018779343,0.3276447343506167,0,0.5342723004694836,0.4072297508259997,0,0.5342723004694836,0.4556032489872279,0,0.5352112676056338,0.40294,1,0,0.5352112676056338,0.5
62,62,0,0.5342723004694836,0.4494308722883862,0,0.539906103286385,0.3438088,0.815962441314554,0,0.5370892018779343,0.2907890116419527,0,0.5342723004694836,0.3978810627521459,0,0.5342723004694836,0.4565556587171303,0,0.5352112676056338,0.38968056,1,0,0.5352112676056338,0.0
63,63,0,0.5342723004694836,0.4459463009597268,0,0.539906103286385,0.3368615,0.815962441314554,1,0.5370892018779343,0.5438719213792741,0,0.5342723004694836,0.3883273709427879,0,0.5342723004694836,0.4527010049466946,0,0.5352112676056338,0.3798637,0,0,0.5352112676056338,0.0
64,64,0,0.5342723004694836,0.4607861779917169,0,0.539906103286385,0.34222013,0.815962441314554,0,0.5370892018779343,0.4850157440083135,0,0.5342723004694836,0.4140131000740583,0,0.5342723004694836,0.477753690285016,0,0.5352112676056338,0.4101504,1,0,0.5352112676056338,0.5
65,65,0,0.5342723004694836,0.4505827652386455,0,0.539906103286385,0.34033045,0.815962441314554,0,0.5370892018779343,0.3703182601712014,0,0.5342723004694836,0.408771805637345,0,0.5342723004694836,0.477753690285016,0,0.5352112676056338,0.43973038,1,0,0.5352112676056338,0.0
66,66,0,0.5342723004694836,0.465419889406779,0,0.539906103286385,0.3510862,0.815962441314554,0,0.5370892018779343,0.4652853674103674,0,0.5342723004694836,0.4104765644814943,0,0.5342723004694836,0.477753690285016,0,0.5352112676056338,0.42680866,0,0,0.5352112676056338,0.0
67,67,0,0.5342723004694836,0.4447427818297113,0,0.539906103286385,0.34653622,0.815962441314554,1,0.5370892018779343,0.5025026680835506,0,0.5342723004694836,0.4059197582314256,0,0.5342723004694836,0.4771529724577443,0,0.5352112676056338,0.43844473,1,1,0.5352112676056338,1.0
68,68,0,0.5342723004694836,0.4437299124641446,0,0.539906103286385,0.3492171,0.815962441314554,0,0.5370892018779343,0.2020905897508064,0,0.5342723004694836,0.4012770903845056,0,0.5342723004694836,0.4522709315549649,0,0.5352112676056338,0.41027915,0,0,0.5352112676056338,0.0
69,69,0,0.5342723004694836,0.4507713398922202,0,0.539906103286385,0.38351205,0.815962441314554,1,0.5370892018779343,0.5822491813741814,0,0.5342723004694836,0.4142508406709564,0,0.5342723004694836,0.4793257253401888,0,0.5352112676056338,0.43379715,0,1,0.5352112676056338,1.0
70,70,0,0.5342723004694836,0.4547948155216521,0,0.539906103286385,0.35085517,0.815962441314554,1,0.5370892018779343,0.5080707981818662,0,0.5342723004694836,0.4288865714192457,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.41916496,0,0,0.5352112676056338,0.5
71,71,0,0.5342723004694836,0.4634301527543545,0,0.539906103286385,0.380722,0.815962441314554,1,0.5370892018779343,0.521674963924964,0,0.5342723004694836,0.4396565687783625,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.37414446,1,1,0.5352112676056338,1.0
72,72,0,0.5342723004694836,0.4533399235729841,0,0.539906103286385,0.33785027,0.815962441314554,0,0.5370892018779343,0.3385261086952263,0,0.5342723004694836,0.4221179358434357,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.41109994,0,0,0.5352112676056338,0.5
73,73,0,0.5342723004694836,0.456159708789388,0,0.539906103286385,0.33586365,0.815962441314554,0,0.5370892018779343,0.3231152377034729,0,0.5342723004694836,0.4288262361682677,0,0.5342723004694836,0.455640455935646,0,0.5352112676056338,0.4231411,1,0,0.5352112676056338,0.0
74,74,0,0.5342723004694836,0.442840181874078,0,0.539906103286385,0.33573198,0.815962441314554,0,0.5370892018779343,0.2776470751470751,0,0.5342723004694836,0.4292244045623756,0,0.5342723004694836,0.4565242345751175,0,0.5352112676056338,0.34114417,1,0,0.5352112676056338,0.0
75,75,0,0.5342723004694836,0.4580629732001507,0,0.539906103286385,0.3371092,0.815962441314554,0,0.5370892018779343,0.3665237612983777,0,0.5342723004694836,0.4237312844024601,0,0.5342723004694836,0.4565242345751175,0,0.5352112676056338,0.41109994,1,0,0.5352112676056338,0.5
76,76,0,0.5342723004694836,0.4561340596507155,0,0.539906103286385,0.3375478,0.815962441314554,0,0.5370892018779343,0.3354107858945321,0,0.5342723004694836,0.4264447072371906,0,0.5342723004694836,0.4565925779091066,0,0.5352112676056338,0.4161859,0,0,0.5352112676056338,0.5
77,77,0,0.5342723004694836,0.4575659593543602,0,0.539906103286385,0.33619246,0.815962441314554,0,0.5370892018779343,0.3993006993006993,0,0.5342723004694836,0.4348544640825312,0,0.5342723004694836,0.4565242345751175,0,0.5352112676056338,0.37414446,0,0,0.5352112676056338,0.5
78,78,0,0.5342723004694836,0.4680664459884601,0,0.539906103286385,0.3347232,0.815962441314554,0,0.5370892018779343,0.4887302281052281,0,0.5342723004694836,0.4377359557931815,0,0.5342723004694836,0.4567102038748266,0,0.5352112676056338,0.37414446,0,0,0.5352112676056338,0.5
79,79,0,0.5342723004694836,0.4596425342275632,0,0.539906103286385,0.3380487,0.815962441314554,0,0.5370892018779343,0.2280238136046959,0,0.5342723004694836,0.4171024998740555,0,0.5342723004694836,0.4566729828552313,0,0.5352112676056338,0.39911845,0,0,0.5352112676056338,0.0
80,80,0,0.5342723004694836,0.4458722996015136,0,0.539906103286385,0.34146792,0.815962441314554,0,0.5370892018779343,0.2990607276710218,0,0.5342723004694836,0.410124084981775,0,0.5342723004694836,0.4472276503689305,0,0.5352112676056338,0.41027915,1,0,0.5352112676056338,0.0
81,81,0,0.5342723004694836,0.4433646892791341,0,0.539906103286385,0.34256798,0.815962441314554,0,0.5370892018779343,0.2597813714063715,0,0.5342723004694836,0.411955035432332,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.43485758,1,0,0.5352112676056338,0.0
82,82,0,0.5342723004694836,0.4629487555684792,0,0.539906103286385,0.33869663,0.815962441314554,0,0.5370892018779343,0.4046317293817293,0,0.5342723004694836,0.4161535209496413,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.35302716,0,0,0.5352112676056338,0.0
83,83,0,0.5342723004694836,0.4594698821683534,0,0.539906103286385,0.33365753,0.815962441314554,0,0.5370892018779343,0.2504042109850933,0,0.5342723004694836,0.4208523470750476,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.3008789,1,0,0.5352112676056338,0.0
84,84,0,0.5342723004694836,0.4419646591981662,0,0.539906103286385,0.33745044,0.815962441314554,0,0.5370892018779343,0.4879994566836672,0,0.5342723004694836,0.3986859794378266,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.33670512,0,0,0.5352112676056338,0.5
85,85,0,0.5342723004694836,0.449033444089478,0,0.539906103286385,0.33887333,0.815962441314554,0,0.5370892018779343,0.3511990011622364,0,0.5342723004694836,0.4063384570897594,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.24049091,0,1,0.5352112676056338,1.0
86,86,0,0.5342723004694836,0.4483736795005094,0,0.539906103286385,0.33979797,0.815962441314554,0,0.5370892018779343,0.1839454018204018,0,0.5342723004694836,0.4158666589922368,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.2133602,0,0,0.5352112676056338,0.0
87,87,0,0.5342723004694836,0.4639114072591194,0,0.539906103286385,0.34088033,0.815962441314554,0,0.5370892018779343,0.3314004688122335,0,0.5342723004694836,0.4447513653434489,0,0.5342723004694836,0.4316145888065033,0,0.5352112676056338,0.37414446,0,0,0.5352112676056338,0.5
88,88,0,0.5342723004694836,0.4537786701160124,0,0.539906103286385,0.3356346,0.815962441314554,0,0.5370892018779343,0.2961282412118325,0,0.5342723004694836,0.4414823740346537,0,0.5342723004694836,0.4316145888065033,0,0.5352112676056338,0.37414446,0,0,0.5352112676056338,0.0
89,89,0,0.5342723004694836,0.4573312875071142,0,0.539906103286385,0.32987374,0.815962441314554,0,0.5370892018779343,0.3730736110294934,0,0.5342723004694836,0.442297429831947,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.3675738,1,0,0.5352112676056338,0.5
90,90,0,0.5342723004694836,0.4344024163717244,0,0.539906103286385,0.33284792,0.815962441314554,0,0.5370892018779343,0.3752140082140081,0,0.5342723004694836,0.4273335523129003,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.3585192,1,0,0.5352112676056338,0.0
91,91,0,0.5342723004694836,0.4434106353456305,0,0.539906103286385,0.33403543,0.815962441314554,0,0.5370892018779343,0.2868051896933475,0,0.5342723004694836,0.4281424304762489,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.32955852,0,0,0.5352112676056338,0.0
92,92,0,0.5342723004694836,0.4538974038063416,0,0.539906103286385,0.33840638,0.815962441314554,0,0.5370892018779343,0.1118774542451012,0,0.5342723004694836,0.42167081191116,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.23691648,0,0,0.5352112676056338,0.0
93,93,0,0.5342723004694836,0.4558919415414433,0,0.539906103286385,0.33795613,0.815962441314554,0,0.5370892018779343,0.1070867188367188,0,0.5342723004694836,0.4295012009052284,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.21731825,0,0,0.5352112676056338,0.0
94,94,0,0.5342723004694836,0.4561786452595153,0,0.539906103286385,0.33783913,0.815962441314554,0,0.5370892018779343,0.116069486069486,0,0.5342723004694836,0.3989733645723531,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.2847542,0,0,0.5352112676056338,0.0
95,95,0,0.5342723004694836,0.4559725283205148,0,0.539906103286385,0.33708763,0.815962441314554,0,0.5370892018779343,0.2861098623598623,0,0.5342723004694836,0.4012752907562322,0,0.5342723004694836,0.4177838479724686,0,0.5352112676056338,0.3158276,0,0,0.5352112676056338,0.0
